2023-06-11 15:48:51 | INFO | fairseq.trainer | begin training epoch 1
2023-06-11 16:28:57 | INFO | train_inner | epoch 001:   1505 / 11284 loss=7.016, nll_loss=5.735, ppl=53.27, wps=37688.4, ups=0.63, wpb=59440.6, bsz=2227, num_updates=1500, lr=0.000150085, gnorm=1.165, loss_scale=8, train_wall=154, gb_free=34, wall=2425
2023-06-11 16:31:35 | INFO | train_inner | epoch 001:   1605 / 11284 loss=6.863, nll_loss=5.557, ppl=47.09, wps=37780.8, ups=0.63, wpb=59697.3, bsz=2226.3, num_updates=1600, lr=0.000160084, gnorm=1.122, loss_scale=8, train_wall=154, gb_free=34.1, wall=2583
2023-06-11 16:34:13 | INFO | train_inner | epoch 001:   1705 / 11284 loss=6.695, nll_loss=5.363, ppl=41.14, wps=37654.9, ups=0.63, wpb=59393.1, bsz=2269, num_updates=1700, lr=0.000170083, gnorm=1.094, loss_scale=8, train_wall=154, gb_free=34.2, wall=2740
2023-06-11 16:36:50 | INFO | train_inner | epoch 001:   1805 / 11284 loss=6.532, nll_loss=5.175, ppl=36.12, wps=37665, ups=0.63, wpb=59386.9, bsz=2301.2, num_updates=1800, lr=0.000180082, gnorm=1.064, loss_scale=8, train_wall=153, gb_free=34.1, wall=2898
2023-06-11 16:39:29 | INFO | train_inner | epoch 001:   1905 / 11284 loss=6.388, nll_loss=5.007, ppl=32.16, wps=37714.9, ups=0.63, wpb=59717.9, bsz=2255.6, num_updates=1900, lr=0.000190081, gnorm=1.029, loss_scale=8, train_wall=154, gb_free=33.9, wall=3056
2023-06-11 16:42:07 | INFO | train_inner | epoch 001:   2005 / 11284 loss=6.222, nll_loss=4.817, ppl=28.18, wps=37656.3, ups=0.63, wpb=59461.6, bsz=2141.8, num_updates=2000, lr=0.00020008, gnorm=1.013, loss_scale=8, train_wall=154, gb_free=34.1, wall=3214
2023-06-11 16:44:45 | INFO | train_inner | epoch 001:   2105 / 11284 loss=6.067, nll_loss=4.638, ppl=24.91, wps=37823.4, ups=0.63, wpb=59711, bsz=2264.2, num_updates=2100, lr=0.000210079, gnorm=1.005, loss_scale=8, train_wall=154, gb_free=34.1, wall=3372
2023-06-11 16:47:23 | INFO | train_inner | epoch 001:   2205 / 11284 loss=5.903, nll_loss=4.45, ppl=21.85, wps=37640.7, ups=0.63, wpb=59482.8, bsz=2230.9, num_updates=2200, lr=0.000220078, gnorm=0.934, loss_scale=16, train_wall=154, gb_free=32.8, wall=3530
2023-06-11 16:50:00 | INFO | train_inner | epoch 001:   2305 / 11284 loss=5.752, nll_loss=4.276, ppl=19.38, wps=37577.7, ups=0.63, wpb=59294.9, bsz=2227.3, num_updates=2300, lr=0.000230077, gnorm=0.9, loss_scale=16, train_wall=154, gb_free=33.7, wall=3688
2023-06-11 16:52:39 | INFO | train_inner | epoch 001:   2405 / 11284 loss=5.623, nll_loss=4.128, ppl=17.49, wps=37534.8, ups=0.63, wpb=59377.6, bsz=2258.3, num_updates=2400, lr=0.000240076, gnorm=0.857, loss_scale=16, train_wall=154, gb_free=34.2, wall=3846
2023-06-11 16:55:17 | INFO | train_inner | epoch 001:   2505 / 11284 loss=5.49, nll_loss=3.977, ppl=15.75, wps=37573.6, ups=0.63, wpb=59411.9, bsz=2132.5, num_updates=2500, lr=0.000250075, gnorm=0.831, loss_scale=16, train_wall=154, gb_free=33.9, wall=4004
2023-06-11 16:57:55 | INFO | train_inner | epoch 001:   2605 / 11284 loss=5.371, nll_loss=3.841, ppl=14.33, wps=37579.1, ups=0.63, wpb=59444.9, bsz=2188.7, num_updates=2600, lr=0.000260074, gnorm=0.761, loss_scale=16, train_wall=154, gb_free=32.9, wall=4162
2023-06-11 17:00:33 | INFO | train_inner | epoch 001:   2705 / 11284 loss=5.222, nll_loss=3.672, ppl=12.75, wps=37731.8, ups=0.63, wpb=59479.5, bsz=2286.4, num_updates=2700, lr=0.000270073, gnorm=0.709, loss_scale=16, train_wall=153, gb_free=34.2, wall=4320
2023-06-11 17:03:10 | INFO | train_inner | epoch 001:   2805 / 11284 loss=5.15, nll_loss=3.592, ppl=12.05, wps=37723.4, ups=0.63, wpb=59440.5, bsz=2267.9, num_updates=2800, lr=0.000280072, gnorm=0.721, loss_scale=16, train_wall=153, gb_free=34.1, wall=4478
2023-06-11 17:05:48 | INFO | train_inner | epoch 001:   2905 / 11284 loss=5.05, nll_loss=3.479, ppl=11.15, wps=37636.6, ups=0.63, wpb=59429.8, bsz=2134.3, num_updates=2900, lr=0.000290071, gnorm=0.682, loss_scale=16, train_wall=154, gb_free=34, wall=4636
2023-06-11 17:08:27 | INFO | train_inner | epoch 001:   3005 / 11284 loss=4.925, nll_loss=3.339, ppl=10.12, wps=37654.3, ups=0.63, wpb=59695.6, bsz=2192.8, num_updates=3000, lr=0.00030007, gnorm=0.642, loss_scale=16, train_wall=155, gb_free=34.2, wall=4794
2023-06-11 17:11:05 | INFO | train_inner | epoch 001:   3105 / 11284 loss=4.875, nll_loss=3.283, ppl=9.73, wps=37502.8, ups=0.63, wpb=59498.1, bsz=2195.8, num_updates=3100, lr=0.000310069, gnorm=0.622, loss_scale=16, train_wall=155, gb_free=34, wall=4953
2023-06-11 17:13:43 | INFO | train_inner | epoch 001:   3205 / 11284 loss=4.808, nll_loss=3.208, ppl=9.24, wps=37653.3, ups=0.63, wpb=59436.6, bsz=2191.6, num_updates=3200, lr=0.000320068, gnorm=0.604, loss_scale=16, train_wall=154, gb_free=33.9, wall=5111
2023-06-11 17:14:24 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 16.0
2023-06-11 17:16:23 | INFO | train_inner | epoch 001:   3306 / 11284 loss=4.773, nll_loss=3.17, ppl=9, wps=37216.5, ups=0.63, wpb=59418.5, bsz=2143.9, num_updates=3300, lr=0.000330067, gnorm=0.624, loss_scale=16, train_wall=156, gb_free=33.7, wall=5270
2023-06-11 17:19:01 | INFO | train_inner | epoch 001:   3406 / 11284 loss=4.707, nll_loss=3.097, ppl=8.56, wps=37622.5, ups=0.63, wpb=59399.8, bsz=2227.4, num_updates=3400, lr=0.000340066, gnorm=0.588, loss_scale=16, train_wall=154, gb_free=34.1, wall=5428
2023-06-11 17:21:39 | INFO | train_inner | epoch 001:   3506 / 11284 loss=4.648, nll_loss=3.031, ppl=8.17, wps=37640.8, ups=0.63, wpb=59712.6, bsz=2159.3, num_updates=3500, lr=0.000350065, gnorm=0.565, loss_scale=16, train_wall=155, gb_free=33.9, wall=5587
2023-06-11 17:24:18 | INFO | train_inner | epoch 001:   3606 / 11284 loss=4.6, nll_loss=2.979, ppl=7.88, wps=37351.4, ups=0.63, wpb=59452.7, bsz=2266.1, num_updates=3600, lr=0.000360064, gnorm=0.568, loss_scale=16, train_wall=155, gb_free=32, wall=5746
2023-06-11 17:26:56 | INFO | train_inner | epoch 001:   3706 / 11284 loss=4.577, nll_loss=2.954, ppl=7.75, wps=37682.9, ups=0.63, wpb=59508.4, bsz=2219.5, num_updates=3700, lr=0.000370063, gnorm=0.562, loss_scale=16, train_wall=154, gb_free=33.9, wall=5904
2023-06-11 17:29:33 | INFO | train_inner | epoch 001:   3806 / 11284 loss=4.536, nll_loss=2.909, ppl=7.51, wps=37845.7, ups=0.64, wpb=59460.8, bsz=2334.1, num_updates=3800, lr=0.000380062, gnorm=0.542, loss_scale=16, train_wall=153, gb_free=34.1, wall=6061
2023-06-11 17:32:11 | INFO | train_inner | epoch 001:   3906 / 11284 loss=4.489, nll_loss=2.857, ppl=7.25, wps=37762.6, ups=0.63, wpb=59559.3, bsz=2134.4, num_updates=3900, lr=0.000390061, gnorm=0.541, loss_scale=16, train_wall=154, gb_free=34.1, wall=6219
2023-06-11 17:34:49 | INFO | train_inner | epoch 001:   4006 / 11284 loss=4.46, nll_loss=2.827, ppl=7.1, wps=37784.9, ups=0.63, wpb=59629.9, bsz=2153.9, num_updates=4000, lr=0.00040006, gnorm=0.54, loss_scale=16, train_wall=154, gb_free=33.3, wall=6377
2023-06-11 17:37:27 | INFO | train_inner | epoch 001:   4106 / 11284 loss=4.417, nll_loss=2.78, ppl=6.87, wps=37719.7, ups=0.63, wpb=59552, bsz=2201.2, num_updates=4100, lr=0.000410059, gnorm=0.535, loss_scale=16, train_wall=154, gb_free=34, wall=6534
2023-06-11 17:40:05 | INFO | train_inner | epoch 001:   4206 / 11284 loss=4.412, nll_loss=2.775, ppl=6.85, wps=37671.7, ups=0.63, wpb=59543.6, bsz=2238.4, num_updates=4200, lr=0.000420058, gnorm=0.527, loss_scale=16, train_wall=154, gb_free=33.9, wall=6692
2023-06-11 17:41:43 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 16.0
2023-06-11 17:42:45 | INFO | train_inner | epoch 001:   4307 / 11284 loss=4.392, nll_loss=2.754, ppl=6.74, wps=37348, ups=0.63, wpb=59608.5, bsz=2323.8, num_updates=4300, lr=0.000430057, gnorm=0.524, loss_scale=16, train_wall=156, gb_free=34.1, wall=6852
2023-06-11 17:45:23 | INFO | train_inner | epoch 001:   4407 / 11284 loss=4.344, nll_loss=2.701, ppl=6.5, wps=37645.2, ups=0.63, wpb=59560.2, bsz=2179, num_updates=4400, lr=0.000440056, gnorm=0.532, loss_scale=16, train_wall=154, gb_free=33.9, wall=7010
2023-06-11 17:48:01 | INFO | train_inner | epoch 001:   4507 / 11284 loss=4.338, nll_loss=2.695, ppl=6.48, wps=37620.2, ups=0.63, wpb=59510.2, bsz=2257.3, num_updates=4500, lr=0.000450055, gnorm=0.525, loss_scale=16, train_wall=154, gb_free=34, wall=7168
2023-06-11 17:50:39 | INFO | train_inner | epoch 001:   4607 / 11284 loss=4.316, nll_loss=2.672, ppl=6.37, wps=37790.3, ups=0.63, wpb=59752.9, bsz=2255.8, num_updates=4600, lr=0.000460054, gnorm=0.525, loss_scale=16, train_wall=154, gb_free=34, wall=7327
2023-06-11 17:53:16 | INFO | train_inner | epoch 001:   4707 / 11284 loss=4.29, nll_loss=2.645, ppl=6.25, wps=37857.6, ups=0.64, wpb=59455.7, bsz=2173.5, num_updates=4700, lr=0.000470053, gnorm=0.501, loss_scale=16, train_wall=153, gb_free=33.9, wall=7484
2023-06-11 17:55:53 | INFO | train_inner | epoch 001:   4807 / 11284 loss=4.273, nll_loss=2.626, ppl=6.17, wps=37908.3, ups=0.64, wpb=59525.8, bsz=2129.5, num_updates=4800, lr=0.000480052, gnorm=0.528, loss_scale=16, train_wall=153, gb_free=34.1, wall=7641
2023-06-11 17:58:31 | INFO | train_inner | epoch 001:   4907 / 11284 loss=4.266, nll_loss=2.62, ppl=6.15, wps=37867.5, ups=0.63, wpb=59658.7, bsz=2259.1, num_updates=4900, lr=0.000490051, gnorm=0.518, loss_scale=16, train_wall=154, gb_free=34.1, wall=7798
2023-06-11 17:59:25 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 8.0
2023-06-11 18:01:09 | INFO | train_inner | epoch 001:   5008 / 11284 loss=4.248, nll_loss=2.6, ppl=6.06, wps=37594, ups=0.63, wpb=59350.7, bsz=2186.1, num_updates=5000, lr=0.00050005, gnorm=0.525, loss_scale=8, train_wall=154, gb_free=34, wall=7956
2023-06-11 18:03:46 | INFO | train_inner | epoch 001:   5108 / 11284 loss=4.254, nll_loss=2.608, ppl=6.1, wps=37821.7, ups=0.64, wpb=59398.2, bsz=2269.8, num_updates=5100, lr=0.000510049, gnorm=0.538, loss_scale=8, train_wall=153, gb_free=33.8, wall=8113
2023-06-11 18:06:22 | INFO | train_inner | epoch 001:   5208 / 11284 loss=4.24, nll_loss=2.592, ppl=6.03, wps=38073.1, ups=0.64, wpb=59519.1, bsz=2268.3, num_updates=5200, lr=0.000520048, gnorm=0.542, loss_scale=8, train_wall=152, gb_free=34, wall=8269
2023-06-11 18:09:00 | INFO | train_inner | epoch 001:   5308 / 11284 loss=4.208, nll_loss=2.557, ppl=5.88, wps=37704.4, ups=0.63, wpb=59488.9, bsz=2325.1, num_updates=5300, lr=0.000530047, gnorm=0.527, loss_scale=8, train_wall=153, gb_free=33.9, wall=8427
2023-06-11 18:11:37 | INFO | train_inner | epoch 001:   5408 / 11284 loss=4.208, nll_loss=2.559, ppl=5.89, wps=37956.9, ups=0.63, wpb=59798.9, bsz=2355.2, num_updates=5400, lr=0.000540046, gnorm=0.521, loss_scale=8, train_wall=153, gb_free=34, wall=8585
2023-06-11 18:14:15 | INFO | train_inner | epoch 001:   5508 / 11284 loss=4.197, nll_loss=2.546, ppl=5.84, wps=37715, ups=0.63, wpb=59444.1, bsz=2265.3, num_updates=5500, lr=0.000550045, gnorm=0.539, loss_scale=8, train_wall=154, gb_free=34, wall=8742
2023-06-11 18:16:53 | INFO | train_inner | epoch 001:   5608 / 11284 loss=4.175, nll_loss=2.523, ppl=5.75, wps=37797.2, ups=0.63, wpb=59588.3, bsz=2179.8, num_updates=5600, lr=0.000560044, gnorm=0.533, loss_scale=8, train_wall=154, gb_free=34, wall=8900
2023-06-11 18:19:31 | INFO | train_inner | epoch 001:   5708 / 11284 loss=4.155, nll_loss=2.501, ppl=5.66, wps=37624.1, ups=0.63, wpb=59604.2, bsz=2317.9, num_updates=5700, lr=0.000570043, gnorm=0.537, loss_scale=8, train_wall=154, gb_free=34, wall=9058
2023-06-11 18:22:08 | INFO | train_inner | epoch 001:   5808 / 11284 loss=4.162, nll_loss=2.51, ppl=5.7, wps=37959.1, ups=0.64, wpb=59612.6, bsz=2257.7, num_updates=5800, lr=0.000580042, gnorm=0.533, loss_scale=8, train_wall=153, gb_free=34.1, wall=9216
2023-06-11 18:24:46 | INFO | train_inner | epoch 001:   5908 / 11284 loss=4.149, nll_loss=2.496, ppl=5.64, wps=37859.3, ups=0.63, wpb=59624, bsz=2253.2, num_updates=5900, lr=0.000590041, gnorm=0.553, loss_scale=8, train_wall=153, gb_free=34.1, wall=9373
2023-06-11 18:27:03 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 8.0
2023-06-11 18:27:24 | INFO | train_inner | epoch 001:   6009 / 11284 loss=4.164, nll_loss=2.513, ppl=5.71, wps=37464.6, ups=0.63, wpb=59276.3, bsz=2240.3, num_updates=6000, lr=0.00060004, gnorm=0.541, loss_scale=8, train_wall=154, gb_free=34.2, wall=9531
2023-06-11 18:30:01 | INFO | train_inner | epoch 001:   6109 / 11284 loss=4.127, nll_loss=2.472, ppl=5.55, wps=37731.3, ups=0.63, wpb=59470.4, bsz=2250.9, num_updates=6100, lr=0.000610039, gnorm=0.538, loss_scale=8, train_wall=153, gb_free=34, wall=9689
2023-06-11 18:32:39 | INFO | train_inner | epoch 001:   6209 / 11284 loss=4.129, nll_loss=2.475, ppl=5.56, wps=37898.8, ups=0.64, wpb=59585.6, bsz=2182.1, num_updates=6200, lr=0.000620038, gnorm=0.536, loss_scale=8, train_wall=153, gb_free=34, wall=9846
2023-06-11 18:35:16 | INFO | train_inner | epoch 001:   6309 / 11284 loss=4.14, nll_loss=2.488, ppl=5.61, wps=37593.2, ups=0.63, wpb=59364.2, bsz=2290.2, num_updates=6300, lr=0.000630037, gnorm=0.55, loss_scale=8, train_wall=153, gb_free=34.2, wall=10004
2023-06-11 18:37:54 | INFO | train_inner | epoch 001:   6409 / 11284 loss=4.111, nll_loss=2.455, ppl=5.48, wps=37565.8, ups=0.63, wpb=59286.6, bsz=2211, num_updates=6400, lr=0.000640036, gnorm=0.558, loss_scale=8, train_wall=154, gb_free=34.1, wall=10162
2023-06-11 18:40:32 | INFO | train_inner | epoch 001:   6509 / 11284 loss=4.108, nll_loss=2.452, ppl=5.47, wps=37749.3, ups=0.63, wpb=59615.7, bsz=2194.4, num_updates=6500, lr=0.000650035, gnorm=0.535, loss_scale=8, train_wall=154, gb_free=34.2, wall=10320
2023-06-11 18:43:10 | INFO | train_inner | epoch 001:   6609 / 11284 loss=4.099, nll_loss=2.443, ppl=5.44, wps=37835.5, ups=0.63, wpb=59601.5, bsz=2225.1, num_updates=6600, lr=0.000660034, gnorm=0.559, loss_scale=8, train_wall=154, gb_free=33.6, wall=10477
2023-06-11 18:45:48 | INFO | train_inner | epoch 001:   6709 / 11284 loss=4.101, nll_loss=2.445, ppl=5.45, wps=37621.3, ups=0.63, wpb=59434.7, bsz=2319.5, num_updates=6700, lr=0.000670033, gnorm=0.545, loss_scale=8, train_wall=154, gb_free=34.1, wall=10635
2023-06-11 18:48:26 | INFO | train_inner | epoch 001:   6809 / 11284 loss=4.096, nll_loss=2.44, ppl=5.42, wps=37656.1, ups=0.63, wpb=59720.7, bsz=2244.4, num_updates=6800, lr=0.000680032, gnorm=0.554, loss_scale=8, train_wall=155, gb_free=34, wall=10794
2023-06-11 18:51:05 | INFO | train_inner | epoch 001:   6909 / 11284 loss=4.093, nll_loss=2.437, ppl=5.42, wps=37467.2, ups=0.63, wpb=59357.3, bsz=2263.7, num_updates=6900, lr=0.000690031, gnorm=0.591, loss_scale=8, train_wall=154, gb_free=34, wall=10952
2023-06-11 18:53:42 | INFO | train_inner | epoch 001:   7009 / 11284 loss=4.081, nll_loss=2.424, ppl=5.37, wps=37627.2, ups=0.63, wpb=59340.6, bsz=2284.7, num_updates=7000, lr=0.00070003, gnorm=0.554, loss_scale=8, train_wall=154, gb_free=34.1, wall=11110
2023-06-11 18:56:20 | INFO | train_inner | epoch 001:   7109 / 11284 loss=4.066, nll_loss=2.408, ppl=5.31, wps=37953.4, ups=0.64, wpb=59747.7, bsz=2268.1, num_updates=7100, lr=0.000710029, gnorm=0.55, loss_scale=16, train_wall=153, gb_free=33.4, wall=11267
2023-06-11 18:58:57 | INFO | train_inner | epoch 001:   7209 / 11284 loss=4.074, nll_loss=2.417, ppl=5.34, wps=37958, ups=0.64, wpb=59678.2, bsz=2140.2, num_updates=7200, lr=0.000720028, gnorm=0.561, loss_scale=16, train_wall=153, gb_free=33.9, wall=11425
2023-06-11 19:01:34 | INFO | train_inner | epoch 001:   7309 / 11284 loss=4.081, nll_loss=2.425, ppl=5.37, wps=37912.4, ups=0.64, wpb=59523.4, bsz=2276.5, num_updates=7300, lr=0.000730027, gnorm=0.578, loss_scale=16, train_wall=153, gb_free=33.8, wall=11582
2023-06-11 19:01:48 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 8.0
2023-06-11 19:04:13 | INFO | train_inner | epoch 001:   7410 / 11284 loss=4.086, nll_loss=2.431, ppl=5.39, wps=37357.6, ups=0.63, wpb=59503.6, bsz=2218.3, num_updates=7400, lr=0.000740026, gnorm=0.573, loss_scale=8, train_wall=155, gb_free=34.1, wall=11741
2023-06-11 19:06:50 | INFO | train_inner | epoch 001:   7510 / 11284 loss=4.078, nll_loss=2.423, ppl=5.36, wps=37795.8, ups=0.64, wpb=59368.9, bsz=2166.2, num_updates=7500, lr=0.000750025, gnorm=0.584, loss_scale=8, train_wall=153, gb_free=34.1, wall=11898
2023-06-11 19:09:28 | INFO | train_inner | epoch 001:   7610 / 11284 loss=4.058, nll_loss=2.4, ppl=5.28, wps=37735.1, ups=0.63, wpb=59550.6, bsz=2116.7, num_updates=7600, lr=0.000760024, gnorm=0.575, loss_scale=8, train_wall=154, gb_free=34.1, wall=12056
2023-06-11 19:12:06 | INFO | train_inner | epoch 001:   7710 / 11284 loss=4.055, nll_loss=2.397, ppl=5.27, wps=37862.3, ups=0.63, wpb=59688.6, bsz=2180.8, num_updates=7700, lr=0.000770023, gnorm=0.579, loss_scale=8, train_wall=154, gb_free=34.1, wall=12213
2023-06-11 19:14:44 | INFO | train_inner | epoch 001:   7810 / 11284 loss=4.06, nll_loss=2.403, ppl=5.29, wps=37655.8, ups=0.63, wpb=59591, bsz=2284.3, num_updates=7800, lr=0.000780022, gnorm=0.603, loss_scale=8, train_wall=154, gb_free=34, wall=12372
2023-06-11 19:15:35 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 4.0
2023-06-11 19:16:45 | INFO | fairseq.trainer | NOTE: gradient overflow detected, ignoring gradient, setting loss scale to: 2.0
2023-06-11 19:17:25 | INFO | train_inner | epoch 001:   7912 / 11284 loss=4.076, nll_loss=2.421, ppl=5.35, wps=36831.9, ups=0.62, wpb=59148.1, bsz=2115, num_updates=7900, lr=0.000790021, gnorm=0.661, loss_scale=2, train_wall=157, gb_free=34, wall=12532
2023-06-11 19:20:03 | INFO | train_inner | epoch 001:   8012 / 11284 loss=4.059, nll_loss=2.403, ppl=5.29, wps=37739.5, ups=0.63, wpb=59558.6, bsz=2196, num_updates=8000, lr=0.00080002, gnorm=0.593, loss_scale=2, train_wall=154, gb_free=34.1, wall=12690
2023-06-11 19:22:40 | INFO | train_inner | epoch 001:   8112 / 11284 loss=4.064, nll_loss=2.408, ppl=5.31, wps=37803.6, ups=0.64, wpb=59441.6, bsz=2198.9, num_updates=8100, lr=0.000810019, gnorm=0.581, loss_scale=2, train_wall=153, gb_free=33.4, wall=12847
2023-06-11 19:25:18 | INFO | train_inner | epoch 001:   8212 / 11284 loss=4.056, nll_loss=2.399, ppl=5.27, wps=37734.8, ups=0.63, wpb=59489.9, bsz=2197.7, num_updates=8200, lr=0.000820018, gnorm=0.643, loss_scale=2, train_wall=154, gb_free=34.1, wall=13005
2023-06-11 19:27:55 | INFO | train_inner | epoch 001:   8312 / 11284 loss=4.07, nll_loss=2.416, ppl=5.34, wps=37892, ups=0.64, wpb=59572.5, bsz=2205, num_updates=8300, lr=0.000830017, gnorm=0.612, loss_scale=2, train_wall=153, gb_free=33.7, wall=13162
2023-06-11 19:30:33 | INFO | train_inner | epoch 001:   8412 / 11284 loss=4.059, nll_loss=2.403, ppl=5.29, wps=37759.4, ups=0.63, wpb=59653.2, bsz=2209.8, num_updates=8400, lr=0.000840016, gnorm=0.595, loss_scale=2, train_wall=154, gb_free=33.8, wall=13320
2023-06-11 19:33:10 | INFO | train_inner | epoch 001:   8512 / 11284 loss=4.072, nll_loss=2.418, ppl=5.34, wps=37739.1, ups=0.64, wpb=59374.6, bsz=2171.6, num_updates=8500, lr=0.000850015, gnorm=0.64, loss_scale=2, train_wall=153, gb_free=34, wall=13478
2023-06-11 19:35:47 | INFO | train_inner | epoch 001:   8612 / 11284 loss=4.051, nll_loss=2.395, ppl=5.26, wps=37821.2, ups=0.64, wpb=59454.2, bsz=2208.7, num_updates=8600, lr=0.000860014, gnorm=0.612, loss_scale=2, train_wall=153, gb_free=34, wall=13635
2023-06-11 19:38:25 | INFO | train_inner | epoch 001:   8712 / 11284 loss=4.059, nll_loss=2.404, ppl=5.29, wps=37827, ups=0.63, wpb=59667.7, bsz=2217.1, num_updates=8700, lr=0.000870013, gnorm=0.632, loss_scale=2, train_wall=154, gb_free=33.9, wall=13792
